id,name,address,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
B0FFK6JWW9,上海永久电动车维修电单车,接石线与平桥路交叉路口往南约100米,山东省,370000,济宁市,537,任城区,370811,[],摩托车服务;摩托车服务相关;摩托车服务相关,[],2022-07-01T23:25:51,116.705666,35.31937,116.70016677254095,35.31975207673359,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFK7FB0T,摩托农机维修,临菏路与中心大街交叉路口往西北约70米,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b3110f78c53f359dc43267a25845ab52'}]",2022-07-01T23:12:53,117.056215,35.303808,117.0503089046325,35.304016867767565,摩托车服务,摩托车维修,摩托车维修
B0G21S7W82,志强电摩维修保养,泉福黏膜诊所东侧,山东省,370000,济宁市,537,泗水县,370831,[],摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7ea006d1694baede67f0359039aae11a'}]",2022-07-01T23:11:59,117.521734,35.629346,117.51587963037034,35.62951271163806,摩托车服务,摩托车维修,摩托车维修
B0G0P9HL5N,维修摩托电动车,林门路圣林中学东侧约140米,山东省,370000,济宁市,537,曲阜市,370881,[],摩托车服务;摩托车维修;摩托车维修,[],2022-07-01T23:11:28,116.981686,35.617585,116.97603568529858,35.61775855703413,摩托车服务,摩托车维修,摩托车维修
B0FFH61M0R,摩托车电动车维修,健康路与青年路交叉口西南50米,山东省,370000,济宁市,537,泗水县,370831,[],摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4ade1c818beebea98a1147af0c2d225a'}]",2022-07-01T22:58:17,117.28161,35.649311,117.2757080184499,35.6493891496162,摩托车服务,摩托车维修,摩托车维修
B0HBBK209R,本田铃木,木雅马哈北侧,山东省,370000,济宁市,537,汶上县,370830,15192435161,摩托车服务;摩托车服务相关;摩托车服务相关,[],2022-07-01T22:46:51,116.595972,35.749079,116.59064822347108,35.74932794633542,摩托车服务,摩托车服务相关,摩托车服务相关
B0G3X7EWHQ,CFMOTO,平阳西路与铁山路交叉口东80米,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车销售;摩托车销售,[],2022-07-01T22:38:38,116.966268,35.400556,116.960701098941,35.40092306567143,摩托车服务,摩托车销售,摩托车销售
B0FFFGTS30,聊城永大摩托公司,建设工程北路12-5号,山东省,370000,济宁市,537,任城区,370811,[],摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ffef17c7abbb2bcb3b7bc3942048372b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5684e7e9a310f9ed8809f369'}]",2022-07-01T22:32:25,116.597308,35.417483,116.5920174225644,35.417931333568035,摩托车服务,摩托车销售,摩托车销售
B0FFIAVD7Q,海月车行,唐村镇峄化路化肥厂大门斜对过,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车维修;摩托车维修,[],2022-07-01T22:19:40,116.965033,35.350162,116.9594758912941,35.35057593886916,摩托车服务,摩托车维修,摩托车维修
B0FFGSG1QM,声远摩托维修,西关大街106号,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/748cbf2e53985b42b75496c76e51ee32'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/92ff77c459a33e7c62e95dd0a52ac10c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4ef4032f0fc8a7e9f4f2b8c415fb0a67'}]",2022-07-01T22:15:31,116.963394,35.397175,116.95783799014838,35.39755220338636,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFFF9VH4,雅马哈(建设路店),建设路8-6号,山东省,370000,济宁市,537,任城区,370811,0537-2395829,摩托车服务;摩托车销售;摩托车销售,[],2022-07-01T21:08:59,116.59671,35.418215,116.59141946825586,35.41866272344011,摩托车服务,摩托车销售,摩托车销售
B0GR6NWQ45,维修电动车摩托车,S321占路口卫生院西南侧约250米,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/86588a8657b851ac932a258d6db329c7'}]",2022-07-01T20:52:18,116.936873,35.207007,116.93141801814107,35.2076188003974,摩托车服务,摩托车维修,摩托车维修
B0GRA74TSN,中外摩配,铁东一路与国光路交叉口南400米,山东省,370000,济宁市,537,任城区,370811,[],摩托车服务;摩托车服务相关;摩托车服务相关,[],2022-07-01T20:43:33,116.611624,35.385466,116.60632803445858,35.385936827539425,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFHM631E,大朋维修,新兖镇毛条厂,山东省,370000,济宁市,537,兖州区,370812,[],摩托车服务;摩托车维修;摩托车维修,[],2022-07-01T20:27:31,116.800396,35.577145,116.79483872401222,35.577335247950366,摩托车服务,摩托车维修,摩托车维修
B0GRMSXDK7,精修摩托车电动车,新盛路邹城市石墙镇大石二小学西侧约110米,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车维修;摩托车维修,[],2022-07-01T20:20:04,116.90998,35.263882,116.90456595585644,35.264462275625256,摩托车服务,摩托车维修,摩托车维修
B0H027H7XF,批发电动车摩托车配件,峨眉山路万隆国际商城,山东省,370000,济宁市,537,汶上县,370830,[],摩托车服务;摩托车服务相关;摩托车服务相关,[],2022-07-01T20:14:53,116.469245,35.726589,116.46360692955555,35.726575777660315,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFFX1CEX,通达摩配商行(商城南路店),福源西一街50号附近,山东省,370000,济宁市,537,曲阜市,370881,18953752781,摩托车服务;摩托车服务相关;摩托车服务相关,[],2022-07-01T20:05:22,116.938152,35.588395,116.93265463441315,35.588687612312576,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFHBK9E8,精修电车摩托补真空胎,胡淳线北侧,山东省,370000,济宁市,537,金乡县,370828,[],摩托车服务;摩托车服务相关;摩托车服务相关,[],2022-07-01T19:38:35,116.385236,35.086107,116.37955357126272,35.086521992204815,摩托车服务,摩托车服务相关,摩托车服务相关
B0G0JCHU3T,宗申车辆汶上·智能体验店,峨眉山路万隆国际商城,山东省,370000,济宁市,537,汶上县,370830,15166768526,摩托车服务;摩托车销售;摩托车销售,[],2022-07-01T19:29:45,116.468699,35.727513,116.46305909983312,35.727497961481866,摩托车服务,摩托车销售,摩托车销售
B0FFHEAGM3,大世界摩配,峨眉山路万隆国际商城,山东省,370000,济宁市,537,汶上县,370830,[],摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0aa9e60d448e66d86a3b97f2fbb238ee'}]",2022-07-01T18:37:18,116.468928,35.726449,116.46328893742152,35.72643500858268,摩托车服务,摩托车服务相关,摩托车服务相关
B0GRJRP1OG,王磊摩托车维修部,S322微山县公安局驩城派出所东侧约70米,山东省,370000,济宁市,537,微山县,370826,[],摩托车服务;摩托车服务相关;摩托车服务相关,[],2022-07-01T16:28:28,117.075664,34.892914,117.06975728868764,34.89353661167999,摩托车服务,摩托车服务相关,摩托车服务相关
B0H2H1J89G,白云山本田摩托车专卖店,建设工程北路6-8号,山东省,370000,济宁市,537,任城区,370811,[],摩托车服务;摩托车销售;摩托车销售,[],2022-07-01T15:25:07,116.597167,35.419998,116.59187620048831,35.420444285466864,摩托车服务,摩托车销售,摩托车销售
B0FFHI4C3Q,邹城摩托城,接驾山路中段嘉德中心7楼,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/39e21b64902e28cfdb966416aae39b5d'}]",2022-07-01T15:06:50,116.966797,35.400555,116.96122812927634,35.40092069834233,摩托车服务,摩托车销售,摩托车销售
B02190B7LC,陈氏摩配(车站南路店),汽车站广场桥洞南50米,山东省,370000,济宁市,537,任城区,370811,[],摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a15e459797eda3a73f126b2e7bea298b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/874c74ae3167f9a3be02bf7012c1c10a'}]",2022-07-01T11:16:03,116.603707,35.391761,116.5984165010072,35.39222988891447,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFFWANZA,自由软件摩配,西关街古塔居民小区西南侧约220米,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/adebc9bc5b75c9b19e221dffb569c4a0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ada7b16154ad448f25173d1a3c52c647'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2092f7780edbc61e8aae199defd2a44c'}]",2022-07-01T03:24:39,116.968965,35.396117,116.9633884264638,35.39648074189473,摩托车服务,摩托车服务相关,摩托车服务相关
B021901EA9,曲阜神风罗柏老店豪爵铃木专卖店,静轩东路豪爵日野专卖店,山东省,370000,济宁市,537,曲阜市,370881,13792343338,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e437bd52da7891042fd94366b9c7776c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d6926abfbd121a024d6a736d297cc7d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/38d7f8c3ad1b7efddd37f05bfe17bca0'}]",2022-07-01T02:34:53,117.00505,35.591372,116.99930331408996,35.59149038221751,摩托车服务,摩托车销售,摩托车销售
B0FFH4YPAA,摩配全本,兴文化路与兴阳路交叉口西150米,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车服务相关;摩托车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/993b984824edce900c16e175650121b8'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/02b49204092c2db54373a1e529248aa2'}]",2022-07-01T02:28:48,116.837614,35.336619,116.83214525109754,35.33705988292849,摩托车服务,摩托车服务相关,摩托车服务相关
B0FFH8PYBV,摩托车电动车维修(运河路),运河路津浦社区,山东省,370000,济宁市,537,任城区,370811,[],摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fc9216bc25bc73092fd9e65a24394a96'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f41e5de71c70e15ce78b4d943e590267'}]",2022-07-01T01:13:35,116.593137,35.390625,116.58784952742872,35.391095254698904,摩托车服务,摩托车维修,摩托车维修
B0FFMH70EL,骑迹蒸汽机车俱乐部,鑫琦洗车城堂前,山东省,370000,济宁市,537,邹城市,370883,13355113455,摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/47e50c507279ae11f4196f0acf426469'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/0ee39003-0ab9-4128-9371-7b94c5b4bf97.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/fc497be1-0876-4894-bfd1-ae5a6d1e8e44.jpg'}]",2022-06-30T23:07:37,117.021549,35.423068,117.01575129136909,35.42325516561871,摩托车服务,摩托车维修,摩托车维修
B0FFGSE19P,精修摩托电动车,中御桥南路莲花小区(中御桥南路)南侧约70米,山东省,370000,济宁市,537,兖州区,370812,[],摩托车服务;摩托车维修;摩托车维修,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/90a2bad2ea61f6be5fff252c7f008002'}]",2022-06-30T23:02:32,116.827074,35.540963,116.82156545410618,35.541223455553855,摩托车服务,摩托车维修,摩托车维修
B0IUKZEC5I,精修电动车摩托,太白楼东路汇泉精品饭店(万达店)东侧约60米,山东省,370000,济宁市,537,任城区,370811,0537-5318123,摩托车服务;摩托车服务相关;摩托车服务相关,[],2022-06-30T21:42:46,116.61026,35.407888,116.6049630685602,35.408340738373454,摩托车服务,摩托车服务相关,摩托车服务相关
B0IAX13I8F,维修摩托车电动车,马趟街与名泉路交叉口西北20米,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车维修;摩托车维修,[],2022-06-30T20:53:16,116.987429,35.394306,116.981778296838,35.39461897221339,摩托车服务,摩托车维修,摩托车维修
B0IA2Z2YLH,狂摩吧机车,宏发路与近园街交叉口西200米,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车服务相关;摩托车服务相关,[],2022-06-30T20:31:25,116.948342,35.381393,116.9428377301116,35.38181772208343,摩托车服务,摩托车服务相关,摩托车服务相关
B0IA2S4NYM,内燃机车,鲍店路与凫山北路交叉口西180米,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车销售;摩托车销售,[],2022-06-30T20:19:11,116.94407,35.411592,116.93857507146645,35.41199953931924,摩托车服务,摩托车销售,摩托车销售
B0G21N632F,电动车摩修,车站西路凤凰城凤阳区南门北侧约70米,山东省,370000,济宁市,537,任城区,370811,[],摩托车服务;摩托车服务相关;摩托车服务相关,[],2022-06-30T19:55:54,116.570185,35.382278,116.56488315932212,35.38273909691327,摩托车服务,摩托车服务相关,摩托车服务相关
B0IDPAO79H,摩托车,南坛街与峄山南路交叉口西20米,山东省,370000,济宁市,537,邹城市,370883,[],摩托车服务;摩托车维修;摩托车维修,[],2022-06-30T19:37:58,116.978796,35.384823,116.9731819468544,35.38516923029945,摩托车服务,摩托车维修,摩托车维修
B0FFG4U0U1,传龙车行(济宁永大摩托车公司张庄店),济阳线附近,山东省,370000,济宁市,537,任城区,370811,13863736479,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7497f81d5f867462867331b082686fe2'}]",2022-06-30T15:08:03,116.604636,35.463939,116.59933771931408,35.464349747967965,摩托车服务,摩托车销售,摩托车销售
B0H129CNWF,钱江摩托(接庄专卖),济邹路任城区农村信用合作联社(接庄信用社)北侧约150米,山东省,370000,济宁市,537,任城区,370811,[],摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/347e730106869feed8ee8612b20727d7'}]",2022-06-30T14:59:14,116.701182,35.38013,116.69568665411916,35.38046448669479,摩托车服务,摩托车销售,摩托车销售
B0FFFGTZJ9,白云山-本田(亿丰时代广场店),亿丰黄金时代广场C区入口西邻,山东省,370000,济宁市,537,任城区,370811,0537-2321187;0537-2781187,摩托车服务;摩托车销售;摩托车销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/480f5574a2863f706039ff8b2154d1c8'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5684e66ca310f9ed8809cb25'}]",2022-06-30T14:49:17,116.569021,35.431034,116.56371271614498,35.431453245605375,摩托车服务,摩托车销售,摩托车销售
