id,name,address,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
B0I1F7QN60,大地保险,新闻大厦(洸河路)6层605,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;保险公司;保险公司,[],2022-08-29T18:32:34,116.62417,35.420085,116.61885457980496,35.4205165307982,金融保险服务,保险公司,保险公司
B0HBGZF9OQ,中国人民保险集团股份有限公司,大禹西路润华汽车广场,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;保险公司;中国人民保险公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2181d24431349f73b0d11ceed4b3769d'}]",2022-08-29T16:52:46,116.676828,35.440073,116.67138828282678,35.44040156389689,金融保险服务,保险公司,中国人民保险公司
B0IUK6J8EF,财务公开,香城镇西洪洋村村委会东北侧,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-29T02:40:20,117.198888,35.294204,117.19302855824316,35.29452031617652,金融保险服务,金融保险服务机构,金融保险机构
B0IDJAMWVK,个人信用报告人民银行查询点(中国人民银行曲阜市支行),大成路20号,山东省,370000,济宁市,537,曲阜市,370881,0537-7355731,金融保险服务;银行;中国人民银行,[],2022-08-29T02:40:06,116.988808,35.580205,116.98313189408611,35.5803791736832,金融保险服务,银行,中国人民银行
B0IRL9PQ5V,人保公司,水泊西路农行对过,山东省,370000,济宁市,537,梁山县,370832,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-29T02:39:54,116.083897,35.797344,116.07805507281616,35.79721901581335,金融保险服务,金融保险服务机构,金融保险机构
B0FFFZD2LJ,中国人民财产保险股份有限公司(微山支公司电子商务服务中心),戚城街65号附近,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;保险公司;中国人民保险公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6bde919460ec47164ac6f47caee7eca0'}]",2022-08-27T12:42:03,117.120068,34.817576,117.11414341189122,34.81827811344025,金融保险服务,保险公司,中国人民保险公司
B0IDTZIS4C,嘉祥农商银行祥城支行,建设南路42号,山东省,370000,济宁市,537,嘉祥县,370829,[],金融保险服务;银行;农村商业银行,[],2022-08-27T03:57:43,116.338699,35.396472,116.33305811940068,35.39664342696039,金融保险服务,银行,农村商业银行
B0I1FRRQF4,中国平安,金庄镇新汽车站东门对过润泽家居广场西栋三楼,山东省,370000,济宁市,537,泗水县,370831,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-26T18:12:14,117.242104,35.652347,117.23623959727088,35.6524415034407,金融保险服务,金融保险服务机构,金融保险机构
B0I1F7SIVX,中国平安,盛泰广场D座三层,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-26T18:11:37,116.622979,35.411995,116.61766621965808,35.41243437718615,金融保险服务,金融保险服务机构,金融保险机构
B0FFLP6C7S,中国太平,洪山中路天瑞医药公司1楼(嘉祥大酒店北388米路东),山东省,370000,济宁市,537,嘉祥县,370829,[],金融保险服务;保险公司;保险公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f37148e1dccc82cf3e4ace35d135ae95'}]",2022-08-26T12:46:34,116.373555,35.414338,116.3678502683517,35.41443969508277,金融保险服务,保险公司,保险公司
B0IDFSF6C1,曲阜农商银行24小时自助银行(蓼河分理处)(暂停营业),文盛路与孔子大道交叉口西南180米,山东省,370000,济宁市,537,曲阜市,370881,[],金融保险服务;自动提款机;农村商业银行ATM,[],2022-08-26T03:59:58,116.969579,35.556134,116.96398338049936,35.55637782795626,金融保险服务,自动提款机,农村商业银行ATM
B0FFHUV7FT,中国民生银行(金宇装饰城小微支行),李营街道金宇路9号金宇家居大市场B馆西南角临街门面房,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/be1a7a811dfa3165354d04eaa34f19a9'}]",2022-08-25T16:15:09,116.597442,35.430924,116.59215004655144,35.43136149165518,金融保险服务,金融保险服务机构,金融保险机构
B0IR413QH3,平安人寿,义乌商贸城海润商品楼四楼,山东省,370000,济宁市,537,兖州区,370812,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-25T02:58:25,116.81353,35.554741,116.80799607196968,35.55496752009409,金融保险服务,金融保险服务机构,金融保险机构
B0IU67UKLO,山东金乡蓝海村镇银行,枣曹路与广场路交叉口东40米,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;银行;银行,[],2022-08-23T20:14:26,116.196283,34.956162,116.19073133725624,34.95685477694416,金融保险服务,银行,银行
B0IDV7GO18,莱商银行,呈祥大道与萌山路交叉口西40米,山东省,370000,济宁市,537,嘉祥县,370829,[],金融保险服务;银行;银行,[],2022-08-22T02:26:15,116.357548,35.408718,116.3518685501372,35.408846258334734,金融保险服务,银行,银行
B0IDOCDA1H,济宁银行惠农金服助农取款点,凯盛大道与中心街交叉口西南440米,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;金融保险服务机构;金融保险机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8713ca2620537a1939ad484d20078d98'}]",2022-08-21T02:26:49,116.272883,35.05071,116.26739203990076,35.051335632140926,金融保险服务,金融保险服务机构,金融保险机构
B0IDXHRXKC,山东百盛期货服务大厅,蒜通天下金乡市场服务中心东南侧,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-21T02:26:41,116.272854,35.049478,116.26736318726373,35.050105030408666,金融保险服务,金融保险服务机构,金融保险机构
B0ID2UUG6R,社区e店高庙社区站,吉祥路与嘉兴路交叉口西360米,山东省,370000,济宁市,537,嘉祥县,370829,[],金融保险服务;金融保险服务机构;金融保险机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4a8109b719c45d5717120f3f910531a7'}]",2022-08-21T02:26:12,116.408509,35.414299,116.40278753119728,35.41438435223591,金融保险服务,金融保险服务机构,金融保险机构
B02190AS32,曲阜农商银行(钟楼分理处),五马祠街12号,山东省,370000,济宁市,537,曲阜市,370881,0537-4412875,金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a518aa3102e78f395c959'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b0614b644666da14550ab13b3640a336'}]",2022-08-18T14:56:50,116.994323,35.594216,116.98862196434123,35.594365272437365,金融保险服务,银行,农村商业银行
B0FFFT8O4U,鱼台农商银行(姜庄分理处),谷亭街道水韵豪庭旁边,山东省,370000,济宁市,537,鱼台县,370827,0537-6222930,金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a6bcf1a24c7a9d246ab1caa34e2b7c92'}]",2022-08-18T12:28:22,116.662737,34.998552,116.65737928970444,34.999350044566306,金融保险服务,银行,农村商业银行
B0IRL1OW9C,人保财险公司,文峰路33号,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-15T04:01:00,116.312505,35.071337,116.306953088353,35.071883677747685,金融保险服务,金融保险服务机构,金融保险机构
B0IDRZ7ZZS,银联POS机,越山南路与水泊南路交叉口东260米,山东省,370000,济宁市,537,梁山县,370832,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-14T02:47:54,116.088722,35.789769,116.08287984055572,35.78964411002772,金融保险服务,金融保险服务机构,金融保险机构
B0ID7627ZD,保险服务,泰康街与北环路交叉口西南60米,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;保险公司;保险公司,[],2022-08-13T04:32:41,117.154478,34.823386,117.1485928463734,34.82412961589804,金融保险服务,保险公司,保险公司
B0ID79Z7YZ,渤海财险,327国道北30米,山东省,370000,济宁市,537,泗水县,370831,[],金融保险服务;保险公司;保险公司,[],2022-08-13T02:33:56,117.329292,35.658605,117.3232755451913,35.65859945028131,金融保险服务,保险公司,保险公司
B0ID761KLL,保险经纪,中国国际能源金马加油站西侧130米,山东省,370000,济宁市,537,梁山县,370832,[],金融保险服务;保险公司;保险公司,[],2022-08-13T02:33:44,116.090797,35.817859,116.08495175762756,35.81772358524141,金融保险服务,保险公司,保险公司
B0HUVO63H1,中国人寿保险股份有限公司客户服务中心(建设路),建设路12号,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;保险公司;中国人寿保险公司,[],2022-08-12T13:06:06,116.595958,35.418664,116.59066754486328,35.41911131832218,金融保险服务,保险公司,中国人寿保险公司
B0IDC1SKOH,明智金融延信工作室,长安街与共建路交叉口南40米,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-12T02:46:27,116.88969,35.376831,116.88427367419328,35.377304796028625,金融保险服务,金融保险服务机构,金融保险机构
B0H2HOKAVJ,泰康人寿保险公司,弘道路5号弘道楼三楼,山东省,370000,济宁市,537,曲阜市,370881,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-11T12:52:57,116.998404,35.586064,116.99268635904258,35.58620569900101,金融保险服务,金融保险服务机构,金融保险机构
B0IDZLCN96,中国民生银行(济宁兖州支行),九州东路与纸坊街交叉口东100米,山东省,370000,济宁市,537,兖州区,370812,0537-3126659,金融保险服务;银行;中国民生银行,[],2022-08-11T04:00:53,116.820332,35.550708,116.81481036938882,35.55094953681693,金融保险服务,银行,中国民生银行
B0IDURCMZN,医疗保险,两观台路与圣阳路交叉口南140米,山东省,370000,济宁市,537,曲阜市,370881,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-11T03:08:12,117.01386,35.585951,117.00807654527236,35.58604616461748,金融保险服务,金融保险服务机构,金融保险机构
B02190AHXU,中国工商银行24小时自助银行(汶上支行),尚书路西段388号,山东省,370000,济宁市,537,汶上县,370830,[],金融保险服务;自动提款机;中国工商银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e065a4cf8f4ff980723d1adbf3c54003'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/eb46c70778ab04216d5ca39415369819'}]",2022-08-08T18:30:01,116.490104,35.728049,116.48453688766476,35.728093915843864,金融保险服务,自动提款机,中国工商银行ATM
B0I14H81LH,中国人寿财产保险股份有限公司,圣泽大街与105国道交叉口西420米,山东省,370000,济宁市,537,汶上县,370830,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-06T01:29:27,116.512758,35.718391,116.50727294017769,35.71850760938247,金融保险服务,金融保险服务机构,金融保险机构
B0I14H8NOH,车辆保险超市,洸河路与古槐路交叉口西北40米,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-06T01:27:47,116.58045,35.420495,116.5751547936978,35.42093437618846,金融保险服务,金融保险服务机构,金融保险机构
B02190AFFN,中国邮政储蓄银行(大律营业所),张庄镇大律,山东省,370000,济宁市,537,邹城市,370883,0537-5790103,金融保险服务;银行;中国邮政储蓄银行,[],2022-08-05T13:16:08,117.314668,35.365189,117.30872245405344,35.36541431585995,金融保险服务,银行,中国邮政储蓄银行
B0FFFGV6KO,邹城农村商业银行(昌平路支行),宏达路与昌平山路交叉口东北50米,山东省,370000,济宁市,537,邹城市,370883,0537-5214910,金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f76df9953b6009ab496a631c8c407453'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a4218a3102e78f3952e37'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a4218a3102e78f3952e39'}]",2022-08-05T13:12:38,116.952416,35.4115,116.94689597693883,35.41189089946888,金融保险服务,银行,农村商业银行
B0FFGG76OJ,济宁市中小企业转贷服务中心,洗河街道武泰闸路6号金泰花园B座,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/568100dda3104d32a82543ef'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/568100dba3104d32a82543df'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/01877ec7bb45288481b62ce8f1dbff76'}]",2022-08-04T13:14:29,116.626518,35.424749,116.62119833129012,35.42517417979192,金融保险服务,金融保险服务机构,金融保险机构
B0FFH90IJ5,中华保险公司,高新技术开发区润华汽车广场,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-02T12:40:38,116.674862,35.437744,116.66942777540834,35.438078155569485,金融保险服务,金融保险服务机构,金融保险机构
B0IDAH0PYA,中国人民人寿保险大股东有限公司济宁市泗水支公司,光明路与青年路和平路东北80米,山东省,370000,济宁市,537,泗水县,370831,[],金融保险服务;保险公司;中国人民保险公司,[],2022-08-02T03:17:01,117.275268,35.649926,117.2693764780062,35.650010434977695,金融保险服务,保险公司,中国人民保险公司
B0FFK4Y5R5,中国人寿,鱼城镇,山东省,370000,济宁市,537,鱼台县,370827,[],金融保险服务;保险公司;中国人寿保险公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5ba23d6f02e5aebb5219ed98728bc1c0'}]",2022-08-02T02:05:20,116.471453,34.939019,116.46590351285086,34.939692557507314,金融保险服务,保险公司,中国人寿保险公司
B0IR212CP6,济宁银行惠农金服助农取款点,青年街与中心路交叉口西320米,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-08-01T23:02:07,116.194671,34.952998,116.18911583092289,34.9536916177567,金融保险服务,金融保险服务机构,金融保险机构
B0FFID44DR,中太安康保险代理有限公司兖州分公司,酒仙桥街道瑞士豪庭7号楼,山东省,370000,济宁市,537,兖州区,370812,[],金融保险服务;保险公司;保险公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6912560d6439b733a31ea91488474cf3'}]",2022-08-01T21:31:24,116.843698,35.549459,116.83821778018005,35.54974469793309,金融保险服务,保险公司,保险公司
B0IATNE3XH,齐商银行,狄园街与柳行巷交叉口东南60米,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;银行;银行,[],2022-08-01T20:40:29,116.577106,35.394317,116.57181065259792,35.39477523798667,金融保险服务,银行,银行
B0FFHGP6AO,鱼台农商银行(鱼城支行),346省道附近,山东省,370000,济宁市,537,鱼台县,370827,[],金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d219b735ed1bea9316b5f8f29c9a152'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5b5e82c0c158885b00aa001ce5626857'}]",2022-08-01T15:52:27,116.470326,34.932878,116.46477353677469,34.93355538802226,金融保险服务,银行,农村商业银行
B0IDM9Y6LU,英华保险,兴鱼大道与观鱼大道交叉口西南100米,山东省,370000,济宁市,537,鱼台县,370827,[],金融保险服务;保险公司;保险公司,[],2022-08-01T06:35:16,116.625498,35.009057,116.6202214478826,35.009901928131114,金融保险服务,保险公司,保险公司
B0IDP7RJJL,枣庄银行24小时自助银行,建设北路与呈祥大道交叉口东40米,山东省,370000,济宁市,537,嘉祥县,370829,[],金融保险服务;自动提款机;自动提款机,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/85f197a92f62db9ea1ae8ba61d5065c7'}]",2022-08-01T05:38:54,116.338106,35.406576,116.33246532360468,35.40674010300442,金融保险服务,自动提款机,自动提款机
B02190AC4H,中国邮政储蓄银行(田黄储蓄所),田黄镇驻地,山东省,370000,济宁市,537,邹城市,370883,0537-5770102,金融保险服务;银行;中国邮政储蓄银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/60750f30c0a315f2ac18a4dde56e9c6f'}]",2022-07-31T12:34:42,117.269478,35.453148,117.26361605750972,35.45336338384906,金融保险服务,银行,中国邮政储蓄银行
B0FFLHM9O2,惠祥农商银行,马村镇马东村,山东省,370000,济宁市,537,嘉祥县,370829,0537-6441239,金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1adcd7dfa703b5853f71658cb9a7ac04'}]",2022-07-27T15:15:59,116.281246,35.497577,116.27570135106431,35.49776715043302,金融保险服务,银行,农村商业银行
B0IAFUA43Q,天风证券股份有限公司济宁建设北路证券营业部,建设北路124号,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-07-27T02:46:18,116.595538,35.422006,116.59024726436414,35.42245057291287,金融保险服务,金融保险服务机构,金融保险机构
B0IA2Z59VV,信泰财务,新天地小区6号楼(写字楼)815室,山东省,370000,济宁市,537,曲阜市,370881,15763761234,金融保险服务;金融保险服务机构;金融保险机构,[],2022-07-26T02:26:17,116.946399,35.589691,116.94087895001174,35.58996820775817,金融保险服务,金融保险服务机构,金融保险机构
B0FFIBAOH7,中国工商银行(孝贤大道),孝贤大道与建设路交叉口东南100米,山东省,370000,济宁市,537,鱼台县,370827,[],金融保险服务;银行;中国工商银行,[],2022-07-26T00:38:35,116.650632,35.007125,116.64530398782524,35.0079354878312,金融保险服务,银行,中国工商银行
B0IRL1Q6LU,人民人寿保险公司,交通路17号,山东省,370000,济宁市,537,梁山县,370832,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-07-25T20:47:53,116.083939,35.797578,116.07809703302728,35.79745290629177,金融保险服务,金融保险服务机构,金融保险机构
B0IA370D00,正瀚金融,联卡路与海川路交叉口东北160米,山东省,370000,济宁市,537,兖州区,370812,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-07-25T02:57:25,116.703016,35.416372,116.69751272355462,35.41667318498815,金融保险服务,金融保险服务机构,金融保险机构
B02190AHQL,微山农商银行(戚城分社),戚城街238号,山东省,370000,济宁市,537,微山县,370826,0537-8222924,金融保险服务;银行;农村商业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/517d1e05b69ba37336843bfb28784678'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d9ae8cc8dd1bdd1d391bed5991f989f1'}]",2022-07-24T13:55:52,117.11974,34.809975,117.11381604848796,34.81068482279509,金融保险服务,银行,农村商业银行
B0IASZH3T8,嘉祥县国有资产投资控股有限公司,244省道与园兴路交叉口东南60米,山东省,370000,济宁市,537,嘉祥县,370829,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-07-23T02:15:56,116.325019,35.374193,116.319409790177,35.374409536872825,金融保险服务,金融保险服务机构,金融保险机构
B0IR4134LJ,新华保险公司,新兖镇新百汇A座1层,山东省,370000,济宁市,537,兖州区,370812,[],金融保险服务;保险公司;新华人寿保险公司,[],2022-07-22T03:09:41,116.794612,35.558343,116.7890486273867,35.558536047795776,金融保险服务,保险公司,新华人寿保险公司
B0FFINBKV2,德信和保险,337省道东50米,山东省,370000,济宁市,537,梁山县,370832,[],金融保险服务;保险公司;保险公司,[],2022-07-21T16:15:20,116.173831,35.713665,116.16814357307236,35.71366135299552,金融保险服务,保险公司,保险公司
B0FFIB1LXU,中国工商银行小企业金融业务中心,岗山中路,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;银行;中国工商银行,[],2022-07-20T16:35:49,116.980172,35.40162,116.97455059670602,35.401948081082885,金融保险服务,银行,中国工商银行
B0IARD4CLN,中国工商银行邹城接驾山支行,接驾山路1087号,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;银行;中国工商银行,[],2022-07-20T03:44:19,117.01648,35.413642,117.01070405349525,35.4138514859788,金融保险服务,银行,中国工商银行
B0FFIZ3YZC,枣庄银行小流店惠农点,家家乐超市东侧210米,山东省,370000,济宁市,537,任城区,370811,13563702448,金融保险服务;金融保险服务机构;金融保险机构,[],2022-07-19T23:20:21,116.56723,35.28052,116.56193424875414,35.28107064023395,金融保险服务,金融保险服务机构,金融保险机构
B0FFFOWVYD,中国邮政储蓄银行(微山县城市第三营业所),城后东路119-4号,山东省,370000,济宁市,537,微山县,370826,0537-8225032,金融保险服务;银行;中国邮政储蓄银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/71ee8acc8934d36fba1a0aa8e8d8fa5d'}]",2022-07-17T22:57:46,117.138496,34.812065,117.132588778839,34.812794658676445,金融保险服务,银行,中国邮政储蓄银行
B0FFFZKND4,洼陡二村农民金融自助服务中心,城前镇244省道洼陡二村,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-07-15T16:39:47,117.431059,35.303091,117.42496937985496,35.3032737519733,金融保险服务,金融保险服务机构,金融保险机构
B0IAHH577J,中国工程建设银行(九州西路支行),龙桥街道幸福里商业街S8号楼商业活动房,山东省,370000,济宁市,537,兖州区,370812,[],金融保险服务;银行;银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ca93ceb182b7196b1b0214a908e01eaf'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/734d19af3cffd47e13f427f5cbfa09bb'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/02c0f301fe131c50645940c14b62946d'}]",2022-07-15T02:28:35,116.772096,35.549684,116.76651234365664,35.549856745982346,金融保险服务,银行,银行
B0IR413YB6,太平洋保险,太白路新华大厦一楼,山东省,370000,济宁市,537,任城区,370811,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-07-15T01:13:28,116.559872,35.4077,116.55455132661102,35.40812481882385,金融保险服务,金融保险服务机构,金融保险机构
B0G2DSLTEM,中国农业银行(徐集办事处),山东省济宁市梁山县徐集镇政府西100米路北,山东省,370000,济宁市,537,梁山县,370832,0537-7701008,金融保险服务;银行;中国农业银行,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0bb40dd1fa59b619f204ff81352da9a6'}]",2022-07-14T15:14:38,116.203356,35.692115,116.1977446151734,35.69217256876925,金融保险服务,银行,中国农业银行
B02190AGUB,中国人保财险,夏镇戚城街61号,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;保险公司;中国人民保险公司,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fee8133e13b728830950dc20a42ce90e'}]",2022-07-13T16:34:29,117.120002,34.81709,117.11407742829064,34.81779256801858,金融保险服务,保险公司,中国人民保险公司
B02190XSOC,中国太平洋人寿保险股份有限公司,夏镇街道戚城街30号,山东省,370000,济宁市,537,微山县,370826,[],金融保险服务;保险公司;中国太平洋保险,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fa36d8d1ead6e05e05606065a6bee41a'}]",2022-07-13T16:25:18,117.120865,34.820688,117.11494052320018,34.82138753934359,金融保险服务,保险公司,中国太平洋保险
B0IA3DWP4W,利源财富,105国道西北侧,山东省,370000,济宁市,537,金乡县,370828,[],金融保险服务;金融保险服务机构;金融保险机构,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d5b108a802114206d3f5d70157b73bbf'}]",2022-07-04T10:58:15,116.246532,35.005526,116.241050512188,35.006212161663434,金融保险服务,金融保险服务机构,金融保险机构
B0IAK7G7EI,个人征信自助查询工商银行邹城铁西支行,康复路199号,山东省,370000,济宁市,537,邹城市,370883,[],金融保险服务;金融保险服务机构;金融保险机构,[],2022-07-04T01:32:14,116.951247,35.400069,116.94573186126378,35.40047188342746,金融保险服务,金融保险服务机构,金融保险机构
B0IA67EULM,安鼎融资房车贷款有限公司,建设东路中段光通大厦,山东省,370000,济宁市,537,兖州区,370812,4000166002,金融保险服务;金融保险服务机构;金融保险机构,[],2022-07-02T06:41:14,116.832968,35.554988,116.82746857857248,35.55525047910402,金融保险服务,金融保险服务机构,金融保险机构
B0G2XSK9KV,中国建设银行24小时自助银行(泗水支行),丰收路与连菏线交叉路口南侧(绿景国际),山东省,370000,济宁市,537,泗水县,370831,[],金融保险服务;自动提款机;中国建设银行ATM,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a5d2ba3102e78f396ef8a'}]",2022-07-02T02:38:59,117.274866,35.655705,117.26897446263308,35.65578686135321,金融保险服务,自动提款机,中国建设银行ATM
