id,name,address,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
B021901AED,宏新汽配商行,归德南路37-1号,山东省,370000,济宁市,537,曲阜市,370881,0537-4488183;18853789551,汽车服务;汽车配件销售;汽车配件销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8300a25d10728ca18d725572b184ef99'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a49dba3102e78f3957e4c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a49dba3102e78f3957e4e'}]",2022-08-31T22:58:19,116.982691,35.590662,116.9770393794468,35.590848014025724,汽车服务,汽车配件销售,汽车配件销售
B0HA2PNQN3,大力士轮胎,四通路(济宁梁山碧海蓝天宾馆),山东省,370000,济宁市,537,梁山县,370832,[],汽车服务;汽车配件销售;汽车配件销售,[],2022-08-31T22:46:54,116.126695,35.703704,116.12089593764442,35.70362806196176,汽车服务,汽车配件销售,汽车配件销售
B0FFJ9E8PB,鑫驰名车汇,105国道美恒二手车交易市场A厅,山东省,370000,济宁市,537,任城区,370811,13210796222,汽车服务;汽车服务相关;汽车服务相关,[],2022-08-31T20:10:13,116.527949,35.366892,116.52255071130196,35.36728086074447,汽车服务,汽车服务相关,汽车服务相关
B0GD7A9IVF,恒立车饰,美恒汽配城西区B5-109号,山东省,370000,济宁市,537,任城区,370811,15615878171,汽车服务;洗车场;洗车场,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0f390454be44833684ab5ec009c05e8a'}]",2022-08-31T19:28:30,116.526443,35.369276,116.52103968734431,35.36965870745553,汽车服务,洗车场,洗车场
B0ID1UJ2JS,艾咔ICAR24H无人自助智能洗车,深圳西路与火炬南路交叉口北20米,山东省,370000,济宁市,537,任城区,370811,18865374158,汽车服务;汽车服务相关;汽车服务相关,"[{'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0ID1UJ2JS/comment/content_media_external_images_media_209123_1653284360832_fe0d3548.jpg'}, {'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0ID1UJ2JS/comment/content_media_external_images_media_209120_1653284382154_0c81c868.jpg'}]",2022-08-31T19:27:37,116.623756,35.401589,116.61844307996368,35.402036199180415,汽车服务,汽车服务相关,汽车服务相关
B0FFL8FIZ8,君华精品车行,吕屺口良嘉小区向西100米,山东省,370000,济宁市,537,梁山县,370832,15166728785,汽车服务;二手车交易;二手车交易,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/57818678cc330e206141861e4caa425e'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/a09a5a7b-95fd-43ab-b742-4dbe1d15430d.jpg'}]",2022-08-31T18:21:56,116.080471,35.812663,116.0746289412948,35.81253520998447,汽车服务,二手车交易,二手车交易
B0ID1HGZRY,车主car·clean24小时自助洗车,24小时自助洗车车主carclean,山东省,370000,济宁市,537,兖州区,370812,17865766557,汽车服务;洗车场;洗车场,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/44a018d2e876972a56aafd9e4efa741b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0a065f8c5f677c1d0293dfa2554f7cdf'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/1994370d37b63e7454510bb37e02c416'}]",2022-08-31T17:16:59,116.813829,35.541454,116.80829696266063,35.54168961930456,汽车服务,洗车场,洗车场
B0IA9XTVW5,传奇婚车,迎凤路与呈祥大道交叉口南100米,山东省,370000,济宁市,537,嘉祥县,370829,[],汽车服务;汽车租赁;汽车租赁,[],2022-08-31T10:27:30,116.346647,35.406138,116.34098864552492,35.40628679643806,汽车服务,汽车租赁,汽车租赁
B0FFFZCXY1,宜民农机维修中心,327国道北50米,山东省,370000,济宁市,537,泗水县,370831,[],汽车服务;汽车服务相关;汽车服务相关,[],2022-08-31T06:13:58,117.413095,35.648862,117.40695083300372,35.64877394313601,汽车服务,汽车服务相关,汽车服务相关
B0ID0CMNXA,济宁大通汽车租赁有限公司,曹庙社区东门北侧,山东省,370000,济宁市,537,任城区,370811,[],汽车服务;汽车租赁;汽车租赁,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1fdcf81504c6e6c1197221f348bf18ec'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/10ad6d4d45ee4cf0286081365db35bae'}]",2022-08-31T02:33:35,116.605605,35.438285,116.60030867497072,35.4387152392667,汽车服务,汽车租赁,汽车租赁
B0ID0RTTKM,趣洗24小时自助洗车,酒仙桥街道新府东街与酒仙桥北路交叉口西南50m东商业北第二门,山东省,370000,济宁市,537,兖州区,370812,18654794969,汽车服务;洗车场;洗车场,[],2022-08-31T02:33:29,116.83832,35.558678,116.83282964262024,35.55894807896053,汽车服务,洗车场,洗车场
B0I1JUGYI9,万达车饰旗舰店,太白东路55号万达广场(济宁太白路店)B1层,山东省,370000,济宁市,537,任城区,370811,[],汽车服务;汽车养护/装饰;汽车养护,[],2022-08-30T18:39:42,116.605299,35.409621,116.60000574891716,35.410074475154865,汽车服务,汽车养护/装饰,汽车养护
B0FFG4YT3M,赤诚社汽车美容,古槐路48-1号,山东省,370000,济宁市,537,任城区,370811,[],汽车服务;汽车养护/装饰;汽车养护,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/470b12a1bc605d48910a7cd307717342'}]",2022-08-30T17:18:10,116.583178,35.423112,116.57788431924207,35.42355117670683,汽车服务,汽车养护/装饰,汽车养护
B0IDT76AFB,李宁轮胎大全,双鹏养殖场西北侧260米,山东省,370000,济宁市,537,嘉祥县,370829,[],汽车服务;汽车配件销售;汽车配件销售,[],2022-08-30T14:56:41,116.417459,35.449949,116.41173944247278,35.45001016354966,汽车服务,汽车配件销售,汽车配件销售
B0IU67WK5A,浩浩加水洗大车,华盛宾馆南侧160米,山东省,370000,济宁市,537,嘉祥县,370829,[],汽车服务;洗车场;洗车场,[],2022-08-30T14:00:06,116.445985,35.379165,116.4403188188896,35.379321000241816,汽车服务,洗车场,洗车场
B0IDS5IYC4,微山县东凯农机有限公司,夏阳东路69号,山东省,370000,济宁市,537,微山县,370826,[],汽车服务;汽车服务相关;汽车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/284c07508362a370df4bdd52f3b5f7aa'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e44b721aa278b85939035c836e6d95b9'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7517d51443a2a59ec2bc7122f6ce087e'}]",2022-08-30T13:49:34,117.156402,34.823389,117.15052001844738,34.82413602577979,汽车服务,汽车服务相关,汽车服务相关
B0G3ZZR86F,中国一汽,内环高架路辅路与济水大道辅路交叉口东80米,山东省,370000,济宁市,537,任城区,370811,[],汽车服务;汽车服务相关;汽车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/03e729e14e710368c3ac1fe8b2139221'}]",2022-08-30T13:10:25,116.530024,35.373286,116.5246315459122,35.37367479415828,汽车服务,汽车服务相关,汽车服务相关
B0IDPCQOSS,潮车美工坊,水泊南路孟庄路口红绿灯北20米路东,山东省,370000,济宁市,537,梁山县,370832,15562353520,汽车服务;汽车养护/装饰;汽车养护,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8da435635e35572249956aad266fad04'}]",2022-08-30T12:44:05,116.099326,35.768403,116.0934882795348,35.76828394993055,汽车服务,汽车养护/装饰,汽车养护
B0IDZZ4DGO,齐赢汽车灯光音响,车站西路1-5号,山东省,370000,济宁市,537,任城区,370811,[],汽车服务;汽车服务相关;汽车服务相关,[],2022-08-30T12:43:05,116.602993,35.390959,116.5977029695878,35.391428748600795,汽车服务,汽车服务相关,汽车服务相关
B0IDCCBM3F,洗联盟精洗,尚书路与义学路交叉口北420米,山东省,370000,济宁市,537,汶上县,370830,[],汽车服务;洗车场;洗车场,[],2022-08-30T12:28:28,116.528106,35.716802,116.522672517894,35.71696260224679,汽车服务,洗车场,洗车场
B0ID7CDKKP,天马汽车电器,山东天源机床附件有限公司西北侧210米,山东省,370000,济宁市,537,泗水县,370831,[],汽车服务;汽车配件销售;汽车配件销售,[],2022-08-30T12:22:53,117.521086,35.620185,117.51523040903876,35.62035488499976,汽车服务,汽车配件销售,汽车配件销售
B0FFKGFX5R,佳鑫汽修,尧王线西50米,山东省,370000,济宁市,537,泗水县,370831,13395379720,汽车服务;汽车救援;汽车救援,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/352122f7e9cf6e31ea04d8c27fc98620'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ae6113a1b8188b5db93e9572db39b70c'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/afb69151-ea21-4d9a-af06-4bb4848c90b5.jpg'}]",2022-08-30T08:57:17,117.268933,35.499046,117.26306679431691,35.49922781665665,汽车服务,汽车救援,汽车救援
B0IUKL9MWQ,佳通轮胎,李更卜村村委会南侧170米,山东省,370000,济宁市,537,鱼台县,370827,[],汽车服务;汽车配件销售;汽车配件销售,[],2022-08-30T02:30:51,116.661509,34.979319,116.65615640379998,34.98014088728554,汽车服务,汽车配件销售,汽车配件销售
B0IR6XQQUQ,鑫兴二手车交易中心,105国道东侧,山东省,370000,济宁市,537,汶上县,370830,[],汽车服务;二手车交易;二手车交易,[],2022-08-29T02:39:47,116.50324,35.620718,116.49773123366144,35.620854163723806,汽车服务,二手车交易,二手车交易
B0IDJ54BP8,奥天汽贸一站式服务中心,319省道与迎宾路交叉口东420米,山东省,370000,济宁市,537,嘉祥县,370829,[],汽车服务;汽车服务相关;汽车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/92a86b721cd75ce908795810b88cc331'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/24a5c902cac522962f2f37755ae17281'}]",2022-08-29T02:39:29,116.40553,35.421207,116.39980686524429,35.42128612420603,汽车服务,汽车服务相关,汽车服务相关
B0IDJ7EMEP,汽车电器电喷,富民街123号,山东省,370000,济宁市,537,邹城市,370883,[],汽车服务;汽车配件销售;汽车配件销售,"[{'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0IDJ7EMEP/comment/content_media_external_images_media_190888_1653817989330_e6f12db8.jpg'}, {'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0IDJ7EMEP/comment/content_media_external_images_media_139884_1653818264749_bd0d2cab.jpg'}, {'title': [], 'url': 'https://comment-oss-online.oss-cn-wulanchabu.aliyuncs.com/B0IDJ7EMEP/comment/content_media_external_images_media_139388_1653818264752_9e889078.jpg'}]",2022-08-29T02:39:19,116.840203,35.395239,116.83473272382965,35.395633139352384,汽车服务,汽车配件销售,汽车配件销售
B0IDJC7NVA,汽车用品工厂直营,孔子商贸城福源西二街21号,山东省,370000,济宁市,537,曲阜市,370881,[],汽车服务;汽车配件销售;汽车配件销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3a684c4e6665fa27329ba7afab910cd2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a471f936e8b684c488650f47fcc5b40d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2996421455c78ec70431d28f9e5b024c'}]",2022-08-29T02:39:14,116.936695,35.588466,116.93120126117924,35.5887608724487,汽车服务,汽车配件销售,汽车配件销售
B0I13ZPS59,爱车空间汽车美容,珍珠泉路与泉源大道交叉口北180米,山东省,370000,济宁市,537,泗水县,370831,[],汽车服务;汽车服务相关;汽车服务相关,[],2022-08-28T10:18:31,117.290335,35.657324,117.28441530294567,35.65738699499564,汽车服务,汽车服务相关,汽车服务相关
B0IDJZSIUH,华达汽车厂,高峪镇高峪村,山东省,370000,济宁市,537,泗水县,370831,[],汽车服务;汽车服务相关;汽车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1dc92edca1b538463a4df925a38b5cb3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/543fb1ac5630ae6271456749981be7dc'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ddf219801545e9d68c665ba4ea33ee2e'}]",2022-08-28T04:03:31,117.308783,35.720549,117.30281356963636,35.72055294321426,汽车服务,汽车服务相关,汽车服务相关
B0ID35001Z,兴盛二手车,梁山盛鑫集团专用车有限公司南(原富华制造有限公司),山东省,370000,济宁市,537,梁山县,370832,14753771119,汽车服务;二手车交易;二手车交易,[],2022-08-28T04:03:00,116.183214,35.697089,116.17755317535492,35.697110206412496,汽车服务,二手车交易,二手车交易
B0ID3ZKWVW,美孚机油认证店(迈卡汽车养护),车站南路28号附近,山东省,370000,济宁市,537,任城区,370811,13355120688,汽车服务;汽车服务相关;汽车服务相关,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2ed8a522d2458e8a5e2191c17b915448'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3816b8240e5394911c3e5ae42243dfe0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/dc3378473499c1cbd7d9f962ffe194c5'}]",2022-08-27T03:56:34,116.604598,35.383968,116.5993077582767,35.384443274157135,汽车服务,汽车服务相关,汽车服务相关
B0FFK1NVBW,朝阳轮胎,南夏宋村,山东省,370000,济宁市,537,曲阜市,370881,13791752849;13188801181,汽车服务;汽车配件销售;汽车配件销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/01773dbbd725f46c4437616ec9126726'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/98050d099adf28013d7773910b658cea'}]",2022-08-26T01:57:04,117.081361,35.528017,117.0753763137001,35.52801017111016,汽车服务,汽车配件销售,汽车配件销售
B0IA2Z3SAO,邹城代驾车俱乐部,铁山路与太平西路交叉口南140米,山东省,370000,济宁市,537,邹城市,370883,[],汽车服务;汽车俱乐部;汽车俱乐部,[],2022-08-26T00:44:00,116.965219,35.402877,116.95965573696718,35.40324481811592,汽车服务,汽车俱乐部,汽车俱乐部
B0FFG3O7ZS,新天地汽车装饰行,旧关汽车美容城,山东省,370000,济宁市,537,兖州区,370812,15953741603,汽车服务;汽车养护/装饰;汽车养护,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/083677bc7a229b2422d9fd030eb1bd1a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a3ddea3102e78f3950094'}]",2022-08-25T15:18:03,116.812675,35.56562,116.807138485136,35.56583815166392,汽车服务,汽车养护/装饰,汽车养护
B0FFI2B709,梁山鑫盛源商贸有限公司,泰福路附近,山东省,370000,济宁市,537,梁山县,370832,0537-7762565;13563748248,汽车服务;汽车配件销售;汽车配件销售,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d0d9255f20f5b91c17e84d1ef24b6ec'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a092cbc1ec2939e00018ee3a395c4758'}]",2022-08-25T09:20:58,116.124616,35.70384,116.1188133288117,35.703761775104894,汽车服务,汽车配件销售,汽车配件销售
B0ID7SYZTX,易盛车行,中达商贸城80-2,山东省,370000,济宁市,537,鱼台县,370827,[],汽车服务;二手车交易;二手车交易,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/654adbf4247a714adeed657a8d50cb6d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/de6a183af933835de15cf2fed6f0812d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0172a5f8a874e774afc8e985bedbc3f1'}]",2022-08-25T05:02:59,116.6218,35.009794,116.61652902858728,35.01064194903181,汽车服务,二手车交易,二手车交易
B0ID27XC40,车多多汽修养护中心,夏镇金源路99号,山东省,370000,济宁市,537,微山县,370826,13963757212,汽车服务;洗车场;洗车场,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/33fad7b90c71172550cc66802283084d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d726d955aa0d06b7787aed90d6792d5c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f0d14a26b7b4affa92069fb5d63213db'}]",2022-08-25T02:57:36,117.127688,34.797531,117.12177089606806,34.79826180771878,汽车服务,洗车场,洗车场
B0IDCZRK3B,美创优车汽车美容养护中心,玄帝庙街与杏林路交叉口南180米,山东省,370000,济宁市,537,任城区,370811,13062902950,汽车服务;汽车养护/装饰;汽车养护,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8ec3a97b9438760607cf1be32fd03aac'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2bae1b8df5a30fa9bbfaae15186597d8'}]",2022-08-24T20:02:34,116.575344,35.378502,116.57004852793328,35.37897205936666,汽车服务,汽车养护/装饰,汽车养护
B0IA16RKM6,精品车行,,山东省,370000,济宁市,537,兖州区,370812,16216850000,汽车服务;二手车交易;二手车交易,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/20f2646444cc3bb957cd1426898eee9e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3a17cf0ed6dedd413a0f1d74510d08fa'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/018c83d349045a8492dc8969fec47bea'}]",2022-08-24T13:38:14,116.715596,35.459383,116.71006203924108,35.459632675307525,汽车服务,二手车交易,二手车交易
B0GUC56WEO,中国石油汶上杨店站,,山东省,370000,济宁市,537,汶上县,370830,[],汽车服务;加油站;加油站,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d9b55db66c2082c0f6e58542851a2bf6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/20db1b7189f466444679b0c32a8e185a'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0c1e4c0352e323a9ed055568c73ac9ef'}]",2022-08-24T10:16:10,116.517203,35.805233,116.51172436198016,35.80532888652511,汽车服务,加油站,加油站
