,id,name,address,pname,pcode,cityname,citycode,adname,adcode,tel,type,photos,timestamp,lon_gcj02,lat_gcj02,lon_wgs84,lat_wgs84,大类,中类,小类
1136,B0H2P5OESB,阳光玫瑰葡萄采摘园,屈家村,山东省,370000,济宁市,537,曲阜市,370881,15092778977,体育休闲服务;休闲场所;休闲场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/81cc091b6a38e7926968b3d5b89ea152'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/75b5257c9e3939dce1a3b1ba3fb5d6d6'}]",2022-06-30T14:14:03,117.048426,35.733211,117.0424964612322,35.733141843751284,体育休闲服务,休闲场所,休闲场所
1137,B0FFL5B8AW,高家乡土精品葡萄采摘园,长沟镇,山东省,370000,济宁市,537,任城区,370811,15265756210;15215477210,体育休闲服务;休闲场所;采摘园,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d4d74e5d330f090b876230e2157526d7'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/f7ad3001-1ee7-448f-aef6-aed9b55dc40a.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/d50d113d-3282-4e39-8993-d2064652243c.jpg'}]",2022-06-30T13:57:17,116.458372,35.482465,116.45272685226526,35.482564677568696,体育休闲服务,休闲场所,采摘园
1138,B0FFKSX9IK,乐菲酷儿童运动外围(科苑店),科苑路阳光盛景园北号1临街大未来少儿城三楼,山东省,370000,济宁市,537,任城区,370811,0537-2317666,体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-30T13:53:00,116.615804,35.42811,116.61049925854245,35.42854267095396,体育休闲服务,体育休闲服务场所,体育休闲服务场所
1139,B0FFFGTXOD,凯撒皇宫商务会所,中御桥南路裕康东区附近(八一小区附近),山东省,370000,济宁市,537,兖州区,370812,0537-3831333;18353770555,体育休闲服务;娱乐场所;娱乐场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/83d8d498d7b851c09ed8f9e2f268edc3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a4073a3102e78f3951c19'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/567a4073a3102e78f3951c1b'}]",2022-06-30T13:52:35,116.827859,35.545975,116.82235134771216,35.54623367062041,体育休闲服务,娱乐场所,娱乐场所
1140,B0H2AD6908,骄阳跆拳道,滨河一路,山东省,370000,济宁市,537,金乡县,370828,[],体育休闲服务;运动场馆;跆拳道场馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/97bb677385c1a3999825b489d7c690f3'}]",2022-06-30T13:51:43,116.323663,35.077538,116.31808725088908,35.078056896549015,体育休闲服务,运动场馆,跆拳道场馆
1141,B0GKTCO3HQ,鼎好草莓草莓采摘,新汽车站西十字路口向南300米路西4-6号大棚,山东省,370000,济宁市,537,梁山县,370832,13676371992;15206763561,体育休闲服务;休闲场所;采摘园,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3282c1909092601fbc73dd7198ee19c3'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/15719258261cf8f6128eee9da8c63f41'}]",2022-06-30T13:50:46,116.082745,35.770767,116.07690636893965,35.77065248024541,体育休闲服务,休闲场所,采摘园
1142,B0G221VP1Z,酒点半小酒馆,府河小区13号,山东省,370000,济宁市,537,任城区,370811,15068783329,体育休闲服务;娱乐场所;酒吧,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d88d027dc213dba3c2c8d13c5618e9f'}]",2022-06-30T13:49:32,116.616971,35.419218,116.6116657430661,35.419656941959055,体育休闲服务,娱乐场所,酒吧
1143,B0HDXM99YT,程相勇樱桃采摘园,马庙镇肖楼村村南路东第一家,山东省,370000,济宁市,537,金乡县,370828,15666172818;15853796405,体育休闲服务;休闲场所;采摘园,[],2022-06-30T13:47:03,116.198423,35.054998,116.19286627082974,35.055583782058854,体育休闲服务,休闲场所,采摘园
1144,B0FFKRK734,星牌撞球帮,黄屯镇商贸城10号,山东省,370000,济宁市,537,兖州区,370812,13793784444,体育休闲服务;运动场馆;综合体育馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/42c4bb933d60f9986df9ad48d67b8d09'}]",2022-06-30T13:43:33,116.718809,35.454,116.71326972146947,35.454250011770576,体育休闲服务,运动场馆,综合体育馆
1145,B0GU9XUMPE,爱尚纯KTV,威艺术学校西北侧180米,山东省,370000,济宁市,537,嘉祥县,370829,[],体育休闲服务;娱乐场所;KTV,[],2022-06-30T13:39:48,116.16396,35.593033,116.15825889996782,35.59307231316606,体育休闲服务,娱乐场所,KTV
1146,B0GK3ZTEN7,西段国际娱乐会所,西段村村民委员会东侧190米,山东省,370000,济宁市,537,鱼台县,370827,[],体育休闲服务;娱乐场所;娱乐场所,[],2022-06-30T13:37:38,116.69451,35.006545,116.68906861353676,35.00727478284156,体育休闲服务,娱乐场所,娱乐场所
1147,B0I6PCEFM7,奥体跳水健身,东滩路1869号银座商城邹城店F3,山东省,370000,济宁市,537,邹城市,370883,0537-5286333,体育休闲服务;运动场馆;运动场所,[],2022-06-30T13:36:18,116.973482,35.407356,116.9678868012524,35.40769815451835,体育休闲服务,运动场馆,运动场所
1148,B0FFIBKE2I,好声音,王母阁路与八铺后街交叉口北40米,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;娱乐场所;KTV|购物服务;购物相关场所;购物相关场所,[],2022-06-30T13:31:35,116.585459,35.392939,116.5801695121496,35.39340447882755,体育休闲服务,娱乐场所,KTV
1149,B0FFK4G3A6,曲阜市八不归山生态园,九仙山风景区,山东省,370000,济宁市,537,曲阜市,370881,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-30T13:27:03,117.041023,35.775612,117.03511342317351,35.77554275915416,体育休闲服务,体育休闲服务场所,体育休闲服务场所
1150,B0H2VZUS8I,华赢健身娱乐,金顺路与嘉喻线交叉口西南260米,山东省,370000,济宁市,537,嘉祥县,370829,15275741715,体育休闲服务;运动场馆;健身中心,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d04efe406be517a5cff155b6eef89d54'}]",2022-06-30T13:24:20,116.449946,35.267272,116.44430095586334,35.26753935207257,体育休闲服务,运动场馆,健身中心
1151,B0HKKSJK69,全艺人台球,建设北路银泰广场7号楼房B1层,山东省,370000,济宁市,537,嘉祥县,370829,[],体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ecd6c60d5856af91b923158c790689fa'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6d66cc3b1063f116e83a779dc353d258'}]",2022-06-30T13:18:37,116.336741,35.429587,116.33110082956787,35.42973493863001,体育休闲服务,运动场馆,台球厅
1152,B0FFHWC2PT,顺朋家庭农场,255省道,山东省,370000,济宁市,537,汶上县,370830,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-30T13:18:33,116.536898,35.685477,116.53149431201346,35.685674373815154,体育休闲服务,体育休闲服务场所,体育休闲服务场所
1153,B0G0UXQ193,心脑康复乐园,连菏线与古槐路交叉路口东北侧,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;度假疗养场所;疗养院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/07509b9d62ca7a086e2da70dd8e5b318'}]",2022-06-30T13:17:59,116.581851,35.431805,116.57655563084356,35.43223630825123,体育休闲服务,度假疗养场所,疗养院
1154,B0GDDXZLHB,乐旋乒乓球(济宁凤凰城店),济安桥南路与车站西路交叉路口往北约100米,山东省,370000,济宁市,537,任城区,370811,17685569772,体育休闲服务;运动场馆;乒乓球馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/641951b71576171c89ffe25ff51c33c3'}]",2022-06-30T13:14:29,116.567155,35.383452,116.56184884452432,35.38390819500743,体育休闲服务,运动场馆,乒乓球馆
1155,B0FFIUR1FY,至尊武馆,谷白线兖州区大安镇中心小学西南侧约60米,山东省,370000,济宁市,537,兖州区,370812,[],体育休闲服务;运动场馆;运动场所,[],2022-06-30T13:10:11,116.823006,35.636046,116.81748028255667,35.636242578050016,体育休闲服务,运动场馆,运动场所
1156,B0FFG85OM4,英派斯乒羽健身俱乐部,人民北路166号,山东省,370000,济宁市,537,梁山县,370832,15263774772,体育休闲服务;运动场馆;运动场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b782ad261834b069cacd8ade274cf868'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/944e2b87b7750e3fc43b42968d533d8d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/519ed26e10772e459e5837df189b5fbd'}]",2022-06-30T13:03:34,116.125039,35.800429,116.11922670527392,35.80031286323791,体育休闲服务,运动场馆,运动场所
1157,B0HGK5IKL1,零点台球,东岳路梁山县拳铺镇创新小学东北侧约80米,山东省,370000,济宁市,537,梁山县,370832,[],体育休闲服务;运动场馆;台球厅,[],2022-06-30T13:00:38,116.126263,35.699605,116.12046361444612,35.69953043669459,体育休闲服务,运动场馆,台球厅
1158,B0FFKTBQOS,小白轰趴馆(曲师大店),校场路与西宾路交叉路口奎文社区一站式中心商业街最北户,山东省,370000,济宁市,537,曲阜市,370881,17852171921,体育休闲服务;娱乐场所;娱乐场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e79c7423c23abc12069c81e7bb62cb6f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f0e4d0895b6b69374513180c902e171b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/741443fd3a352e90aed8bc9a39ddba14'}]",2022-06-30T12:56:30,116.970382,35.602871,116.96477839701215,35.60308448932995,体育休闲服务,娱乐场所,娱乐场所
1159,B0FFK4MXNX,金夜KTV,220国道48附近,山东省,370000,济宁市,537,梁山县,370832,[],体育休闲服务;娱乐场所;KTV,[],2022-06-30T12:55:24,116.11759,35.711853,116.1117756573417,35.71176480193427,体育休闲服务,娱乐场所,KTV
1160,B0FFGYEAWA,蓝色神奇网吧,337省道爱家花纹公司旁,山东省,370000,济宁市,537,梁山县,370832,[],体育休闲服务;娱乐场所;网吧,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0ec9d9f9616486d5f1b6f6ee995e176e'}]",2022-06-30T12:53:14,116.209456,35.688264,116.20385782440266,35.68833210918909,体育休闲服务,娱乐场所,网吧
1161,B0G3R5AFDW,小星星益智儿童乐园,亲水湾南门东五十米路南,山东省,370000,济宁市,537,汶上县,370830,13863733603,体育休闲服务;休闲场所;游乐场,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d505354b9e0481f2964a96b53cea152'}]",2022-06-30T12:50:22,116.482618,35.734035,116.47702385246482,35.73405553440718,体育休闲服务,休闲场所,游乐场
1162,B0H0HHCQ8L,微山夏镇发发台球俱乐部,夏镇街道戚城街戚城社区委员会北50米,山东省,370000,济宁市,537,微山县,370826,15763732077,体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6b2ee54fe2e20fa2f544209e8a283624'}]",2022-06-30T12:49:18,117.119864,34.814014,117.11393968295796,34.81471968703417,体育休闲服务,运动场馆,台球厅
1163,B0H13SKCN3,V8台球俱乐部(金泉广场),泗河街道金泉广场C1-131号,山东省,370000,济宁市,537,泗水县,370831,15165374777,体育休闲服务;运动场馆;台球厅,[],2022-06-30T12:44:42,117.26948,35.660136,117.26359558926669,35.660220115371395,体育休闲服务,运动场馆,台球厅
1164,B0FFKUNL72,光音音乐酒吧,鲁城街道西关大街,山东省,370000,济宁市,537,曲阜市,370881,[],体育休闲服务;娱乐场所;酒吧,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6831fd47cd061b835d1f90ab1c164d16'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9e4c37a70756c45051e76195b47b75d9'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f5836b4d9fd81ae702511bc347fcba0b'}]",2022-06-30T12:44:05,116.9775,35.593986,116.97186924485388,35.59418498718106,体育休闲服务,娱乐场所,酒吧
1165,B0G02R6Q6D,金乡县职工文体协会非凡羽毛球俱乐部,荷香路山阳书院附属小学东南侧约60米,山东省,370000,济宁市,537,金乡县,370828,[],体育休闲服务;运动场馆;羽毛球场,[],2022-06-30T12:41:22,116.309638,35.069473,116.30409197065528,35.07002691949599,体育休闲服务,运动场馆,羽毛球场
1166,B0HRVMRNB4,爱尚KTV,济阳线与颜店商业街交叉口南300米,山东省,370000,济宁市,537,兖州区,370812,[],体育休闲服务;娱乐场所;KTV,[],2022-06-30T12:39:43,116.659568,35.560638,116.65416177894824,35.560914108919256,体育休闲服务,娱乐场所,KTV
1167,B0FFLLFWBF,枣行人家农家乐,时枣行村,山东省,370000,济宁市,537,邹城市,370883,13963756111,体育休闲服务;休闲场所;休闲场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/730544713e04848542b3f98fad687837'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f860f8eca7c6a9ef5e7b747f6f2f1127'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/1e883025b9a231478028d2e16d90be96'}]",2022-06-30T12:33:46,117.103321,35.391501,117.09733205744848,35.3915920970766,体育休闲服务,休闲场所,休闲场所
1168,B0FFLHW2CE,星聚会KTV,中都时代广场东南角三楼,山东省,370000,济宁市,537,汶上县,370830,[],体育休闲服务;娱乐场所;KTV,[],2022-06-30T12:30:07,116.481879,35.714292,116.4762843545004,35.714318828494726,体育休闲服务,娱乐场所,KTV
1169,B0H1O7UWD7,大圣篮球馆,中都街道华翔热力院内,山东省,370000,济宁市,537,汶上县,370830,[],体育休闲服务;运动场馆;篮球场馆,[],2022-06-30T12:28:30,116.514602,35.720209,116.50912317981638,35.720330215478576,体育休闲服务,运动场馆,篮球场馆
1170,B0G14PCEHX,网驿电竞,博古园住宅小区南门西50米,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0b3bc0a090f6dff50b1d721d13110015'}]",2022-06-30T12:21:28,116.572883,35.397249,116.567582975929,35.397700508965016,体育休闲服务,体育休闲服务场所,体育休闲服务场所
1171,B0FFL4ZETC,红美乡下院,大禹西路,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;休闲场所;休闲场所,[],2022-06-30T12:16:48,116.6789,35.442728,116.67345448771717,35.44305053765371,体育休闲服务,休闲场所,休闲场所
1172,B0FFFDNRXN,以马内利迪(城后路店),城分兵74号(财政局路口西),山东省,370000,济宁市,537,微山县,370826,0537-3183669,体育休闲服务;娱乐场所;KTV,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/63ef455fba6495a931e680ebec457c01'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/1f6e623dc32bcf66278a98e355474968'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/04128391109885b44b18784578c35416'}]",2022-06-30T12:15:38,117.139641,34.812549,117.13373516982996,34.81327982503564,体育休闲服务,娱乐场所,KTV
1173,B0GUS6KVF6,百姓大舞台,[],山东省,370000,济宁市,537,曲阜市,370881,[],体育休闲服务;影剧院;剧场,[],2022-06-30T12:15:28,116.9726,35.675733,116.96698011672952,35.67590209399947,体育休闲服务,影剧院,剧场
1174,B0FFG0YK4Y,邹城市校外体育活动中心,岗山北路1437号,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;运动场馆;综合体育馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/060fa365e48e0178681fe46fcc4d6572'}]",2022-06-30T12:15:19,116.971711,35.41341,116.96612208205548,35.41375200181968,体育休闲服务,运动场馆,综合体育馆
1175,B0H2H1KEK9,灌篮绝技运动馆,东站镇市政路中达广场中达银座三楼,山东省,370000,济宁市,537,汶上县,370830,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-30T12:14:12,116.502142,35.704236,116.49662064060988,35.70432727083649,体育休闲服务,体育休闲服务场所,体育休闲服务场所
1176,B0FFL9CK9R,型动健身(济宁学院店),弘毅路,山东省,370000,济宁市,537,曲阜市,370881,17753951997,体育休闲服务;运动场馆;健身中心,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4b3cde69f7aacf05b4ec87a608ceaac4'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/898a7109-8ac3-4ed1-84cc-ed86c42c6fbe.jpg'}]",2022-06-30T12:13:12,116.954243,35.55197,116.94870249964514,35.55225408455453,体育休闲服务,运动场馆,健身中心
1177,B0FFIHJEW3,跆健跆拳道俱乐部(后刘店),星河路与红星西路交叉口西北60米,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;运动场馆;跆拳道场馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d1ae4a10dee215f43ac27c2d628dc835'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/63f6489b30c2aa629f4396e3fd6372d5'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/1e54d6b47a3b9d64f590dfdacec6eeba'}]",2022-06-30T11:56:51,116.570409,35.415777,116.5651040920608,35.41621028981858,体育休闲服务,运动场馆,跆拳道场馆
1178,B0FFI9GB7I,跆健跆拳道俱乐部(供销北路店),李营街道环翠路6号南刘庄村小区,山东省,370000,济宁市,537,任城区,370811,13405375108,体育休闲服务;运动场馆;跆拳道场馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/092a42965f942712bd6da7708b79b5d6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/86b29d00d1ce488c8846b79e8ff19f2c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9c0d792201b7fe9ad9091ca0e5ccb5bd'}]",2022-06-30T11:55:42,116.602371,35.438131,116.59707656007888,35.43856226243547,体育休闲服务,运动场馆,跆拳道场馆
1179,B0G1SUAB7U,乔氏台球馆,火炬路万福园酒店院内北门面二楼,山东省,370000,济宁市,537,任城区,370811,0537-2560333;18863733123,体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6547259cbc7c260a4d2db8c469b239eb'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f66a5af77db44cd088304f310656b95e'}]",2022-06-30T11:54:10,116.623393,35.394581,116.61808134031024,35.39503445916739,体育休闲服务,运动场馆,台球厅
1180,B0FFHR52AQ,乐境攀岩(运河城店),太白楼路运河城商业摩尔五楼南乐境攀岩馆,山东省,370000,济宁市,537,任城区,370811,15634474808,体育休闲服务;运动场馆;综合体育馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/facfeb849ebbe4395c4df2ee4e180365'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2050c296e1221d832f6871a46ea5a41d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6a192aaaaee3d4528fa24e1f2a087119'}]",2022-06-30T11:53:45,116.58999,35.407511,116.5847005081968,35.40796626661922,体育休闲服务,运动场馆,综合体育馆
1181,B02190AVRT,焕发网吧,君秀商务宾馆(327国道),山东省,370000,济宁市,537,兖州区,370812,[],体育休闲服务;娱乐场所;网吧,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6d1a52f8653a6a721525dd7c30b9cf2d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5741bb6484451b020fd17c693dba4456'}]",2022-06-30T11:44:03,116.794632,35.576871,116.7890667229039,35.5770526157012,体育休闲服务,娱乐场所,网吧
1182,B0GRSUCV26,四季茶轩,银都花园小区中心街十字路口南100米路西,山东省,370000,济宁市,537,任城区,370811,15154793585,体育休闲服务;娱乐场所;棋牌室,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/168c8eb674d112e45df28b2b91f262e0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/32ebfe0512f39a740298d42cbaca6079'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/06bd12b6a797c8532ee513f9a7027469'}]",2022-06-30T11:27:47,116.617795,35.411771,116.6124894574689,35.41221535939688,体育休闲服务,娱乐场所,棋牌室
1183,B0FFLNGYE0,龙兴摔跤,郭楼镇商业街西段,山东省,370000,济宁市,537,汶上县,370830,18253764810,体育休闲服务;运动场馆;跆拳道场馆,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/c3aa8536-4788-40cf-b3a5-1c8fcd9b7b31.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/0165b846-88f2-4a47-a966-20e507967df4.jpg'}, {'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/fe469091-9074-447f-b838-5a1a7a940456.jpg'}]",2022-06-30T11:27:44,116.39788,35.782565,116.3921182471926,35.78243533526981,体育休闲服务,运动场馆,跆拳道场馆
1184,B0FFF9SIP0,金绿宝石KTV,南店子街东门派出所往南,山东省,370000,济宁市,537,金乡县,370828,[],体育休闲服务;娱乐场所;KTV,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d6cc0ec18159979443400b5f233219ab'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/69b95dc09ad8c2dc9f975e6937bf5e54'}]",2022-06-30T11:19:16,116.302905,35.054839,116.29737319650772,35.055420859374415,体育休闲服务,娱乐场所,KTV
1185,B0HRVZU8HB,波蘭街音乐汇,岗山中路与电灯房街交叉口西南80米,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;娱乐场所;KTV,[],2022-06-30T11:18:20,116.969744,35.397797,116.96416428315118,35.3981572585566,体育休闲服务,娱乐场所,KTV
1186,B0GR2UBQKI,哈乐园游乐城,尚兰路悦邻中心二楼,山东省,370000,济宁市,537,邹城市,370883,[],体育休闲服务;休闲场所;游乐场,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7be16ddb14a34eaaae5cd98d09f73547'}]",2022-06-30T11:13:54,117.021906,35.411358,117.0161081007244,35.411553704219386,体育休闲服务,休闲场所,游乐场
1187,B0G3FDICJU,溢羽生态园,小雪街道西陈村村西,山东省,370000,济宁市,537,曲阜市,370881,15154709888,体育休闲服务;休闲场所;采摘园,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4395706b7a94a917a21c4bd32711b1e7'}]",2022-06-30T11:09:20,116.978883,35.549643,116.97325131481227,35.54986524964263,体育休闲服务,休闲场所,采摘园
1188,B0FFL69V2X,陈氏太极,玄帝庙街48号附近,山东省,370000,济宁市,537,任城区,370811,13181326578,体育休闲服务;运动场馆;运动场所,[],2022-06-30T11:07:50,116.576286,35.390669,116.5709902445732,35.391129560306055,体育休闲服务,运动场馆,运动场所
1189,B0HAU7SDN2,沃源农庄,济宁市梁山县寿张集镇李集开发区,山东省,370000,济宁市,537,梁山县,370832,18462139999;15863726792,体育休闲服务;休闲场所;采摘园,[],2022-06-30T11:05:31,116.069069,35.852679,116.0632322665982,35.85255036480388,体育休闲服务,休闲场所,采摘园
1190,B0FFKUT8L0,迈尚跑步,微山岛乡村内,山东省,370000,济宁市,537,微山县,370826,[],体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-30T11:05:31,117.251613,34.658494,117.24585164625624,34.65952532628577,体育休闲服务,体育休闲服务场所,体育休闲服务场所
1191,B0IGYZB5IW,搞个毛线DIY,中达广场西门南檬小七相邻,山东省,370000,济宁市,537,汶上县,370830,15153702924,体育休闲服务;休闲场所;休闲场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/863729a8ce2a672e8ccf2ef9397e6234'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6d24f9557f41224fd2066214b9656754'}]",2022-06-30T11:02:04,116.502648,35.705654,116.497128312713,35.7057461533999,体育休闲服务,休闲场所,休闲场所
1192,B0FFKKM5N0,中韩国际空手道汶上校区,东和新城北门向东北缘路南226-20,山东省,370000,济宁市,537,汶上县,370830,18653713221,体育休闲服务;运动场馆;跆拳道场馆,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/784f7add1a628ed3912761fc3b395b40'}]",2022-06-30T11:01:54,116.50882,35.710195,116.50332190502075,35.7103035665288,体育休闲服务,运动场馆,跆拳道场馆
1193,B0FFK1PQXS,梦杰瑜伽,水云台商业活动南街B12-105,山东省,370000,济宁市,537,金乡县,370828,18953777347,体育休闲服务;运动场馆;健身中心,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b7e1ad403ebbde0383a1eb16ca0ee82f'}]",2022-06-30T11:01:18,116.329298,35.068238,116.32371113708916,35.06875642327359,体育休闲服务,运动场馆,健身中心
1194,B0HBBK0XVM,锦时瑜伽,青州路维多利亚花园,山东省,370000,济宁市,537,兖州区,370812,13863753773,体育休闲服务;运动场馆;健身中心,[],2022-06-30T11:00:13,116.791296,35.553239,116.7857289600685,35.553430576638895,体育休闲服务,运动场馆,健身中心
1195,B0G0S506PY,夕阳红老年公寓,皇经阁西街与局门口街交叉口西北20米,山东省,370000,济宁市,537,任城区,370811,[],体育休闲服务;度假疗养场所;疗养院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/14bbd1ca5f7d5c054c0209a4106b0445'}]",2022-06-30T10:59:29,116.578742,35.400603,116.57344745345604,35.401057393203494,体育休闲服务,度假疗养场所,疗养院
1196,B0FFJ62MMB,岳氏嘉禾采摘园,县道046路南,山东省,370000,济宁市,537,嘉祥县,370829,15668128267,体育休闲服务;体育休闲服务场所;体育休闲服务场所,[],2022-06-30T10:57:58,116.227448,35.46314,116.22190317718226,35.46336486623359,体育休闲服务,体育休闲服务场所,体育休闲服务场所
1197,B0G1UCS33Z,百世昙山文化旅游园,白石镇庞楼村西南200米,山东省,370000,济宁市,537,汶上县,370830,[],体育休闲服务;休闲场所;休闲场所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0506a7df0329122126d04acefb6c2ae1'}]",2022-06-30T10:57:08,116.585817,35.786086,116.58048801189526,35.786317847673644,体育休闲服务,休闲场所,休闲场所
1198,B0FFI729MH,贵族网吧,新世纪南路867,山东省,370000,济宁市,537,兖州区,370812,13863739068,体育休闲服务;娱乐场所;网吧,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9a8cf3603bcc30d2cf823b8d8fe85a4b'}]",2022-06-30T10:54:47,116.82093,35.520285,116.81541258379144,35.520547758738495,体育休闲服务,娱乐场所,网吧
1199,B0FFHHIZIA,云泊湾餐饮农业,G105(京珠线),山东省,370000,济宁市,537,嘉祥县,370829,[],体育休闲服务;休闲场所;休闲场所,[],2022-06-30T10:53:28,116.437658,35.24757,116.43198795672464,35.247834864402286,体育休闲服务,休闲场所,休闲场所
1200,B0GKAC4I2U,济宁市兖州区尊爵台球馆,鼓楼街道办事处新世纪路与建设交叉口东南角,山东省,370000,济宁市,537,兖州区,370812,13792337073;13475475525,体育休闲服务;运动场馆;台球厅,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a6f47b69b8954492ae2189ffdd398a50'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/40bfeee09e0e44bc87ddc96028a6395f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/53cd74db116146d39ca6b65e6543584e'}]",2022-06-30T10:49:52,116.822794,35.555465,116.81727626677085,35.555708088454566,体育休闲服务,运动场馆,台球厅
